SubjectID	Day_Period	Aerococcus	Anaerococcus	Ureaplasma	Parvimonas	L. iners	Finegoldia	Staphylococcus	Porphyromonas	Atopobium	Gardnerella	L. crispatus	Peptostreptococcus	Sneathia	Streptococcus	Prevotella	Peptoniphilus	Incertae_Sedis_XI.1	L. gasseri	Corynebacterium	Dialister	L.otu5	L.otu3	Ruminococcaceae.3
5.1	0	0.039645157	0.000146904	3.31E-05	0.225820066	0.008957636	0.000492841	0	5.87E-05	0.438370564	0.051427195	0.000224202	0.002690381	0.07750878	0	0.044575925	0.069291245	0.000110987	0	0.000797394	0.003023309	5.64E-05	0	3.25E-05
5.1	5	0.043734297	0.000209368	3.93E-05	0.224346978	0.011656839	0.000537329	3.18E-05	4.92E-05	0.456674872	0.050132461	0.000250794	0.003088742	0.029900958	0	0.046073776	0.077709613	0.000106044	0	0.000958963	0.003023144	7.93E-05	0	3.68E-05
5.1	10	0.036868499	0.000240927	3.45E-05	0.136014183	0.011343851	0.000472799	6.99E-05	3.72E-05	0.210941591	0.038858579	0.000209242	0.002633114	0.351527521	0	0.038370659	0.066982074	8.31E-05	0	0.000862975	0.002538775	8.22E-05	0	3.19E-05
5.1	15	0.037409803	0.000336793	3.56E-05	0.091307619	0.013243776	0.000523279	0.000129039	4.14E-05	0.450376427	0.037642203	0.000205432	0.002642527	0.103016843	0	0.04032053	0.069876683	8.44E-05	0	0.000926283	0.00279727	0.000101297	0	3.36E-05
5.2	0	0.034645117	0.000354119	3.31E-05	0.078009266	0.012995377	0.000507003	0.000145347	4.18E-05	0.501850179	0.034585456	0.00018646	0.002422349	0.086050773	0	0.038331702	0.065537414	7.99E-05	0	0.000876682	0.002734358	0.00010143	0	3.17E-05
5.2	5	0.034135487	0.000476658	3.27E-05	0.100280836	0.014935292	0.000571878	0.000219493	5.55E-05	0.438459137	0.034352597	0.000170987	0.002290958	0.049932438	0	0.041482243	0.066923698	8.76E-05	0	0.000913756	0.003220992	0.000122167	0	3.31E-05
5.2	10	0.021757691	0.000412118	2.09E-05	0.097634802	0.011320518	0.0004289	0.000202522	5.09E-05	0.224987572	0.023030171	9.72E-05	0.001366207	0.009862283	1.55E-05	0.030154148	0.04447563	6.66E-05	0	0.000621093	0.002579629	9.65E-05	0	2.29E-05
5.2	15	0.025162633	0.00064308	2.43E-05	0.142810554	0.015970354	0.000596962	0.00032733	8.69E-05	0.323179722	0.029327408	9.35E-05	0.001429387	0.047949593	5.36E-05	0.041143863	0.053938774	9.76E-05	0	0.000777949	0.003887953	0.000140856	1.14E-05	2.97E-05
5.2	20	0.021052242	0.000722369	2.11E-05	0.130936128	0.016783731	0.000611384	0.000373103	0.000108007	0.304296983	0.028334636	5.66E-05	0.001032902	0.114150361	8.87E-05	0.041809484	0.04751527	0.000108556	0	0.000722079	0.004349435	0.000151885	2.68E-05	2.91E-05
5.3	0	0.017636117	0.000761226	1.89E-05	0.109214001	0.017226546	0.000605881	0.000393037	0.00012385	0.273067071	0.027510965	2.88E-05	0.00073684	0.143830981	0.000115537	0.041551139	0.041461445	0.000117071	0	0.000672542	0.004647129	0.000157995	4.09E-05	2.87E-05
